arch,code_hash,ithemal-og_cycles,llvm-rthroughput_cycles,reg_cycles,tsf_cycles
skylake,8b4318488b7330488b7b20c1e804ffc8489848393cc6,216.000000,2,210.7380,191.5734
skylake,8b4318c1e80385c0,88.000000,2,89.4515,91.1316
skylake,8b4320488b74240885c0,93.000000,2,101.5025,97.8685
skylake,8b43284139442408,97.000000,2,99.6782,97.9039
skylake,8b4328488d7b18448944240848890c244c8d3cc64889ce,200.000000,2,214.1969,143.2899
skylake,8b432848c1e0054c8d5405004939ea,98.000000,2,106.5864,80.2596
skylake,8b433841894738834508014889d84c29e0498b3c06488d43284839c7,564.000000,2,211.7932,208.1037
skylake,8b433848896c24203b433c,98.000000,2,127.9654,99.4058
skylake,8b4338488d1440488b43f8488d04d0488b543808,149.000000,2,158.1466,122.5597
skylake,8b433c488b532089842418010000488b4228483902,199.000000,2,249.3292,158.3097
skylake,8b433c898424e80000008b8424b800000083f84089842408010000,200.000000,2,167.6909,142.5514
skylake,8b43404139c4,67.000000,2,55.1079,51.0728
skylake,8b4340488b542440c74348010000004863c889534c4839ca,201.000000,2,200.5766,150.7356
skylake,8b43508b532883c0164429e03b532c894350,595.000000,2,193.5846,166.4723
skylake,8b4368,49.000000,2,47.8797,45.0843
skylake,8b436831ff31f649baabaaaaaaaaaaaaaa85c0,149.000000,2,127.5608,123.5561
skylake,8b4374488bbb800000008983383800008b437048897b288983b82f00008b4378894368488b8388000000488943308b839000000089431c8b8394000000898398000000,700.000000,2,477.0718,257.8015
skylake,8b43784829fa4989d785c0,137.000000,2,109.9663,95.0569
skylake,8b43784883c4385b5d415c415d415e415f,353.000000,2,380.1799,321.8181
skylake,8b44240883f84089442418,99.000000,2,101.4824,97.0393
skylake,8b44240883f84089442468,98.000000,2,101.4824,97.0393
skylake,8b442408894508488b0424488945004883c4184889e85b5d415c415d,319.000000,2,357.7125,188.0420
skylake,8b4424088b7c240c89c689c189c2c1ee04c1e908c1ea0cc1e81483e60f83e10f81e2f00000004181fe47656e750fb6c0,498.000000,2,411.9998,385.7005
skylake,8b44240c39c1,65.000000,2,54.6976,54.0224
skylake,8b44240c4101c083c0014521c88944240c,432.000000,2,140.9573,122.9733
skylake,8b44240c41894508418b442408498b2c24488d04c0488d5cc5004839dd,202.000000,2,197.7048,165.0293
skylake,8b44240c48895508bf180000004c896510c6451c18c6451d60894518,1598.000000,2,438.6036,410.9021
skylake,8b44240c4c8b5c2418498d55104c8b542410488dac24e00100004d89e8488954246031d2c74424680000000089c64d89d94889ef4c89d1c744246c040000004531f6,432.000000,2,425.0798,344.6985
skylake,8b442410488b938800000085c0,100.000000,2,101.4945,97.9391
skylake,8b44241489de29c639de,121.000000,2,110.0512,103.5491
skylake,8b44241831d22500f000003d004000000f94c289d04881c498000000,200.000000,2,200.5805,184.6960
skylake,8b442418498b3c2444895424584c895c24504c894c2448894c245c448d40ff4489442440,499.000000,2,453.3313,388.4247
skylake,8b44241883f840894508,93.000000,2,101.4293,96.6925
skylake,8b442420488b6c243031d24c89e6488b5c2418448d70ff4889ef4489f1,199.000000,2,197.7021,178.7680
skylake,8b442420488b7c24108b54240c8d703fc1ee0685f6,164.000000,2,170.5060,151.6140
skylake,8b4424204c8da424d00000004889e9b2024c89ee4c89f74d89e083c0014189c189442420,482.000000,2,278.6314,224.9974
skylake,8b44242083f840894308,97.000000,2,101.3877,96.3253
skylake,8b442428488dbc24e001000083e8014863e889442468448b84acd00000008b9cac10010000458d60ff442b4424184589c54489c6,317.000000,2,296.4743,271.1057
skylake,8b442428c644241c0189442418488b4424204889442410,299.000000,2,286.9433,99.4680
skylake,8b44242c4939c0,47.000000,2,55.5557,46.8364
skylake,8b442430d1e883c0014584c9,145.000000,2,112.4217,103.2078
skylake,8b44243801c2448d58014421ca89d048c1e0044801c8488b384939f8,320.000000,2,245.0937,237.6704
skylake,8b44243831db85c0,95.000000,2,81.2859,85.6403
skylake,8b44243844897c24184c89f144895c24284c89ea4489e64889df89442420488b44246048890424488b4424684889442408488b4424704889442410,602.000000,2,472.0683,419.0513
skylake,8b44243845896f10664589772241894730488b44243049894738488b44241849894740488b442410498947488b44242c41894714488b442420498947180fb744242a6641894720418b87c808000048390424,896.000000,2,477.3114,786.7630
skylake,8b442438488d3cc518000000,74.000000,2,57.7960,45.4831
skylake,8b442438488d7c2440c74424380000000089442448488b4424304889442440,297.000000,2,323.3020,221.4701
skylake,8b4424384c89fe4c89f7c74424380000000089442448488b4424304889442440,299.000000,2,318.1856,202.4599
skylake,8b44243883f840898424e8010000,99.000000,2,101.4824,97.0393
skylake,8b442440488b4c2420488944245848c1e004490346280fb610488b400848898424580100008b41088894245001000083f84089842468010000,398.000000,2,467.6389,358.1024
skylake,8b4424404c8d6cdd004531f683c00189442440488b442428488d6810488b4424304489f34889ac2410020000c784241802000000000000c784241c020000080000004c39e8,388.000000,2,454.0200,346.3489
skylake,8b442444ba010000004c89f74889c6488944246848b800000000ffffffff482344242048894424604809742460488b4424604889c64889442420,1522.000000,2,381.5005,418.8754
skylake,8b442448398508180000,96.000000,2,99.6953,98.0115
skylake,8b442448488b55588985081800000fb644244e8885582300000fb644244f8885501e000083bac400000005,299.000000,2,420.4942,313.8757
skylake,8b442448488b5c24404c8d3cc34c39fb,98.000000,2,112.7414,88.5292
skylake,8b44244889842428010000488d049f4839f8,109.000000,2,118.4512,97.4533
skylake,8b442458,47.000000,2,47.8816,44.4492
skylake,8b44246085c0,56.000000,2,55.6116,49.4597
skylake,8b442460c1e80285c0,102.000000,2,89.4514,86.4184
skylake,8b442468398424a0010000,99.000000,2,99.6894,98.0522
skylake,8b442468488b6c24604889ef488d1c4048c1e3044801eb4839dd4989dd4c8d63d0,232.000000,2,235.3380,209.8372
skylake,8b44246c4989f24531ff4c8b7424588d68ff4883c50148c1e50448896c2460,195.000000,2,233.6662,183.6370
skylake,8b4424704c89a424800000004c89ac2488000000898424900000008b83700100003b8374010000,299.000000,2,349.5522,257.5590
skylake,8b4424708d78018d0476448d04bd000000004139c0,148.000000,2,132.3750,120.1072
skylake,8b4424743b4104,99.000000,2,100.3323,97.9949
skylake,8b442474488d2cc6,48.000000,2,57.7543,46.5383
skylake,8b442478488b74247048c1e0034801c60f1f4400004839dd,148.000000,2,158.1530,143.7060
skylake,8b4424784c8b4c241083f84089842498000000,121.000000,2,124.5234,103.4555
skylake,8b44249c394424cc,98.000000,2,99.6894,98.0522
skylake,8b442b1885c0,76.000000,2,55.6262,53.3086
skylake,8b450083f801,66.000000,2,55.2285,52.1159
skylake,8b450083f805,57.000000,2,55.2285,52.1159
skylake,8b4500c1e8038d500483e20783fa01,184.000000,2,138.4019,141.0601
skylake,8b4504ba0200000083c00283f801,105.000000,2,110.9005,87.7313
skylake,8b45084889ef8943288b450c89432c8b45108943308b45148943348b45188943388b451c48c7435000000000c743640000000048c743700000000048c743780000000089433c8b8384000000c783800000000000000025000000808983840000008b8388000000c683870000000025000000808983880000008b838c000000c6838b00000000250000008089838c000000c6838f00000000,1700.000000,2,477.6827,1295.8895
skylake,8b4508488b53184883c430488d04405b5d488d44c208415c,249.000000,2,277.7242,207.6501
skylake,8b4508488d0440498d1cc64939de,93.000000,2,107.7377,85.6339
skylake,8b450c394524,97.000000,2,99.6947,98.0325
skylake,8b4510488b7d08488b742408894528,150.000000,2,167.1225,147.1035
skylake,8b45104c8b7c24088b959c000000488b8c2448010000488bbc245001000085c00f95c0,250.000000,2,254.0550,219.0128
skylake,8b451431d24889df25ffffff0f8943388b751481e6ffffff0f,191.000000,2,197.1382,166.5408
skylake,8b45144889e925ffffff0f488d044048c1e0034829c14889c8488b3c18807f1010,222.000000,2,244.8286,206.3303
skylake,8b45144889e925ffffff0f488d044048c1e0034829c1488b79488b572083fa40,295.000000,2,233.2697,210.9708
skylake,8b45144889ef25ffffff0f488d044048c1e0034829c74c8b3f450fb647104180f810,223.000000,2,234.5471,202.9292
skylake,8b45144889ef25ffffff0f488d144048c1e2034829d74c8b274d85e4,250.000000,2,213.3420,182.0102
skylake,8b45144889ef4c89fe4989ef25ffffff0f488d044048c1e0034829c74c01ef,247.000000,2,258.8129,101.6290
skylake,8b4514488d7be825ffffff0f488d044048c1e0034829c548837be800488b4500,898.000000,2,222.6052,189.7250
skylake,8b45144989ee4889ef25ffffff0f488d044048c1e0034929c6,178.000000,2,193.4331,152.2292
skylake,8b45144c8d04c6,48.000000,2,57.7555,47.1272
skylake,8b451883f84089442418,99.000000,2,101.4826,96.6925
skylake,8b45204963d4490196a800000041c78698000000010000004139c4,511.000000,2,145.1271,188.0625
skylake,8b452883f801,64.000000,2,55.2514,49.4181
skylake,8b452c4531e485c0,100.000000,2,81.3785,75.4667
skylake,8b4530,50.000000,2,47.8797,44.8093
skylake,8b4538488b5424088902ffc08945388b431039430c,618.000000,2,308.1328,249.8821
skylake,8b4538488b5c2430488d04404801d048895cc1088b551481e2ffffff0f3b5538,248.000000,2,270.7463,205.5564
skylake,8b453c0fb775184489e189442478498b5630498b46284c890c244589e94c8954240848895424184889da4889442410,499.000000,2,465.2731,396.3221
skylake,8b453c0fb79424b000000085c066895540,106.000000,2,124.8509,102.5714
skylake,8b453c488b3b4889ea448b8424e00000004c8b8c24e80000004c89e14c89ee89842478010000,230.000000,2,226.9465,206.5877
skylake,8b453c8b8c24f00000004531c94c8b8424f8000000488b3bbe01000000c70424000000004c89e2488dac246001000089842498010000,335.000000,2,305.8165,251.2768
skylake,8b4540be10000000d1e8ffc0f6454001,199.000000,2,146.2337,126.7924
skylake,8b454483e80189454441f644240d40898424a0000000,597.000000,2,194.6281,197.3805
skylake,8b454845892c243b454c4d897424084c89642430,298.000000,2,275.4001,259.5725
skylake,8b454c488d1cc74839df,80.000000,2,82.7117,72.1059
skylake,8b4568488b5d604c8d24c34c39e3,95.000000,2,112.7603,86.0146
skylake,8b45900345c0488b5d40448b4d8c442b4d18448b659cc745c4000000008945d4486345a4488d0483488945b88b45c08b5dd44c8b5db839d8,590.000000,2,475.8060,463.1339
skylake,8b45c4394310,97.000000,2,99.6978,97.9604
skylake,8b460c,50.000000,2,47.8750,45.0133
skylake,8b461425ffffff0f488d044048c1e0034829c6488b461880781010,978.000000,2,200.3299,174.2401
skylake,8b4614394610,96.000000,2,99.7541,97.9465
skylake,8b47044401d88947044983c404418b0c2483f9ff,484.000000,2,169.8025,144.0957
skylake,8b4708,47.000000,2,47.8736,44.5852
skylake,8b47084c8b174d8d1c824d39da,109.000000,2,112.9107,86.0977
skylake,8b471021f0,59.000000,2,62.0014,57.1136
skylake,8b471425ffffff0f488d34404889f848c1e6034829f04801c64839f0,221.000000,2,220.7618,206.3858
skylake,8b47144889fa25ffffff0f488d044048c1e0034829c289f0488d04404c8b24c2410fb64424103c0d,274.000000,2,286.3354,269.2472
skylake,8b47184989ffa801,86.000000,2,81.4328,81.3858
skylake,8b471c83f817,68.000000,2,55.2503,49.4018
skylake,8b4738440fb647174889fe488d0c4089d0488d044048c1e10348c1e0034829c631c04801ce4183e040,306.000000,2,323.5548,105.1369
skylake,8b474083e00183f801,106.000000,2,88.9882,78.7316
skylake,8b4740a801,61.000000,2,56.1986,52.9136
skylake,8b477021f0,63.000000,2,62.0014,57.1136
skylake,8b4808ba010000004c89f64c89ffc1e908894c243c,164.000000,2,166.2929,142.5212
skylake,8b487485c9,63.000000,2,55.1293,54.9359
skylake,8b4a08394808,98.000000,2,99.7037,98.0888
skylake,8b4a14c1e9040fb7c9488b442468488d7c246048894c24484c894424404c894c2438488d50104889542428,400.000000,2,440.1653,268.5540
skylake,8b4b084989c64989e44c8d6b10,111.000000,2,106.8680,78.0931
skylake,8b4b0c4839ca,68.000000,2,55.4274,48.2012
skylake,8b4b1481e1ffffff0fd1e983e9014839d1,140.000000,2,137.0797,164.4945
skylake,8b4b18488b53104898488d04c2488d14ca4839d0,203.000000,2,153.6288,165.6783
skylake,8b4b30488b5b08498b9424f80000004839dd488904ca,408.000000,2,165.6377,152.3947
skylake,8b4b3048c1e104488b5500488b9290000000488b9200010000483b440a08,249.000000,2,275.4145,202.9767
skylake,8b4b384889ee488d0cca4839c8,112.000000,2,106.2894,89.5320
skylake,8b4b60488d0cca,49.000000,2,57.6986,47.1246
skylake,8b4b68488b542418488b44242083c1010f1f84000000000048833af8894b68,501.000000,2,236.6946,206.2191
skylake,8b4c2408,48.000000,2,47.8859,44.3094
skylake,8b4c2408488b14244801e94c89ff4c89e6894c240889c94983c610,521.000000,2,225.2519,177.2894
skylake,8b4c2410488b44242089d2890c908b5424284883c20189542428,452.000000,2,237.4052,100.8988
skylake,8b4c24104c8b4424184c89f248892c244c896424084c89ef4531c9be9f000000,199.000000,2,226.7872,192.5037
skylake,8b4c24144889c24889de4c89e74889c5,189.000000,2,125.3242,109.1059
skylake,8b4c2414b80100000048d3e0837c244840,195.000000,2,116.8063,202.3008
skylake,8b4c2418488b7424304889c24889df,99.000000,2,109.7303,77.7613
skylake,8b4c242048892c244589f94989d84c89e2be010000004c89ef,173.000000,2,175.0709,154.4481
skylake,8b4c24280fb6542460bea90000004c8b4424684889c848c1e004490345283a10488b7808,298.000000,2,324.9336,237.5828
skylake,8b4c24304584d2,50.000000,2,56.1202,46.3325
skylake,8b4c24304c89d685c9,94.000000,2,80.2128,75.0590
skylake,8b4c2434488b542428488b742420488b7c2450,200.000000,2,209.9720,157.7256
skylake,8b4c2440488b442460890c908344246801,490.000000,2,180.6647,518.7726
skylake,8b4c2440488b5424384531c04889ee4889c74889c3,155.000000,2,148.0510,128.6905
skylake,8b4c2440488dbc24b002000089eabe62f50d0131c0,136.000000,2,128.4591,113.7789
skylake,8b4c244c488b74244031d2488b3c24,147.000000,2,152.0567,142.9180
skylake,8b4c2454034c24683b4c2450894c2468,494.000000,2,171.0727,519.0497
skylake,8b4c246489f701c129cf89f1c1e90339cf,210.000000,2,203.3945,201.3296
skylake,8b4c246c038c24a40000003b4c2468898c24a4000000,473.000000,2,171.0727,519.0497
skylake,8b4c24708b74247441b9010000008d04c98d14f68d04818d149648c1e0204809d04889c248c1e2204829d04883e8014889c248c1ea164831c24889d048c1e00d4829c24883ea014889d048c1e8084831d0488d14c04889d048c1e80f4831d04889c248c1e21b4829d04883e8014889c248c1ea1f4831c24421c289d0488d044048c1e0044801f8448b104439d1,1102.000000,2,476.3392,1009.8551
skylake,8b4c24f48b4424f0ba19000000034c24f883c00139c1,172.000000,2,162.2873,150.5183
skylake,8b4d0083f92f,68.000000,2,54.9333,53.4098
skylake,8b4d0883c30183f940,102.000000,2,88.6289,110.9174
skylake,8b4d144885c9,70.000000,2,56.0523,48.3544
skylake,8b4e0883f940,56.000000,2,54.9556,50.2165
skylake,8b4e708d70ff8d14c9448d04914121f04489c248c1e2044c01ca448b124439d1,290.000000,2,273.3522,253.3312
skylake,8b4f0831c085c9,83.000000,2,80.7791,89.6847
skylake,8b4f0c83f901,68.000000,2,54.9552,50.3716
skylake,8b4f108d51ff85d2895710,481.000000,2,114.6800,107.2227
skylake,8b50143b50180f94442438410f95c74c8b8b700200004d85c9410f95c44489e02244244b4584e4448864244088442418,398.000000,2,404.6617,270.2454
skylake,8b501481e2ffffff0f486bd2184829d0488b40308078100d,1437.000000,2,175.1654,151.7118
skylake,8b5018b951150000,48.000000,2,56.0268,47.8625
skylake,8b5028486314904801d0,1997.000000,2,100.1747,97.6314
skylake,8b504885d2,55.000000,2,54.9386,54.1086
skylake,8b510489d88b7118f7d8488d792001da83ea0121c2,254.000000,2,252.0484,210.4023
skylake,8b52084d8b4f104531ed4929d14c3b4b084c890b,391.000000,2,191.5822,155.5056
skylake,8b5220486314904801d0,1796.000000,2,100.1750,97.6451
skylake,8b53044989eabf000000004929c24939ea4c0f47d7488d0c52498b57384c8d1cca498b6b084885ed,298.000000,2,274.8535,299.8647
skylake,8b53084889df89d64429ee,134.000000,2,107.5614,94.3958
skylake,8b5308488b4424088d7a01,99.000000,2,103.0800,74.3976
skylake,8b530c488b7340250010000083ca0809d04885f689430c,601.000000,2,230.1454,192.7259
skylake,8b53104c8b5c24384c8b542430448b4424288b4c2420,249.000000,2,267.1127,201.4991
skylake,8b5310c7430800000000c7430c0000000048c1e2044801c24839c2,199.000000,2,203.3795,150.4337
skylake,8b5314488d440d0081e2ffffff0f488d145248c1e2034829d34829d85b48c1f8035d69c0abaaaaaa415c,351.000000,2,319.5721,329.5605
skylake,8b53144989c64889df4889ee81e2ffffff0f488d045248c1e0034829c7488b3f,291.000000,2,245.7808,67.0264
skylake,8b531849bf000000000004000089d1c1e90789c84883f81d,199.000000,2,157.8116,153.2344
skylake,8b532085d2,57.000000,2,54.9389,53.8605
skylake,8b5328488b731885d2,95.000000,2,101.1738,97.5793
skylake,8b5330488b4424584c8b5424504c8b442428448b4c2420,251.000000,2,267.1562,193.6687
skylake,8b5330488d0cd04889c84c89fe4839c8,195.000000,2,127.7396,110.4095
skylake,8b5338488d1452488d14d14889741008,99.000000,2,121.8439,104.7292
skylake,8b53404801d54889df4c89ee896b405b5d415c415d415e,510.000000,2,363.6296,309.1370
skylake,8b53484c89e6488d0cd14839c8,111.000000,2,106.2736,87.0489
skylake,8b5374b8bbb0b9df85d2,93.000000,2,80.6882,72.9840
skylake,8b537889fe85d2,87.000000,2,80.0953,88.6347
skylake,8b5424084989c74c8b0c244d85ff448b44240c89d0,152.000000,2,157.8982,133.2738
skylake,8b54240c4489fe4c89ef,82.000000,2,79.5381,68.1023
skylake,8b54240c89c583fa40,107.000000,2,79.9899,77.2698
skylake,8b5424104c8d4c2440b9261400004889de4c89cf4c894c241083fa064489e24c0f45f8,296.000000,2,245.3090,214.3414
skylake,8b5424182b142485ed8d42010f45d08954241885d2,684.000000,2,203.2060,104.9938
skylake,8b542418488b7424104889df,99.000000,2,100.7780,97.4293
skylake,8b542418488dbc248000000031c94889ee4c8dbc24f0000000,157.000000,2,130.1892,115.5574
skylake,8b5424204889c74c89e14889de,109.000000,2,103.1310,77.6221
skylake,8b542420be010000004c89ef,72.000000,2,80.1885,70.5467
skylake,8b542424488b5c2428488b442410488918488b44241889108b44240c4883c4585b5d415c415d415e415f,557.000000,2,472.2056,288.1087
skylake,8b54242485d28911,93.000000,2,100.4909,97.9305
skylake,8b54242839d3,71.000000,2,54.7408,51.9275
skylake,8b54242848b800000000ffffffff4d89f04821c34821c54c89e74809d38b5424304889d94809d54c89ea4989e9,365.000000,2,331.6778,274.7950
skylake,8b5424304889442420c744242800000000c744242c00000000488d1452488d14d04839c2,299.000000,2,298.4305,209.9937
skylake,8b542438498b4d004189c1498b3c24488b7424304589f0,200.000000,2,207.4636,155.6906
skylake,8b542440bd8700000029c2,78.000000,2,85.4088,69.9731
skylake,8b5424483b54244c,99.000000,2,100.1334,98.1126
skylake,8b542448488b442418488b4c244089d74885c0c684390901000000,199.000000,2,174.0045,156.6414
skylake,8b542458448b742468488b4424504139d64889442410,147.000000,2,164.4521,149.3943
skylake,8b542458488b7c2450488d74244089d083c201c684070901000008895424584c89acc7680100004c89f84881c7b801000048c1e82044897c2440c64424480189442444,569.000000,2,475.3961,99.9227
skylake,8b5424584c8b4424504e8d0c1a488d4424308b5508488b7424184983e5f048c74424080000000044894c24584889c748892c244589c94c89e14889442420,492.000000,2,452.0141,343.9826
skylake,8b5424584c8b4424684531c9488b4c246089c64889df4c8904244531c048895424084c89ea,243.000000,2,282.5123,230.3524
skylake,8b542460488b74245031c9488b7c24784589f94989e8,147.000000,2,156.0621,132.5566
skylake,8b542468418d4effb801000000488b74246048d3e083fa40,202.000000,2,157.5748,192.6400
skylake,8b542468488b4424604c8d7424404c8964243044887c24284c8d2cd0488d8424800000004989c44c396c2460,274.000000,2,278.3064,258.9242
skylake,8b542468488b7c24084c89fe4889d04883ea0148c1e0044803442460488b58f04c8b68f88954246848895c2450,464.000000,2,392.0512,273.7951
skylake,8b542a080fb7045066c1e80383e001c1e00209c1,797.000000,2,178.9301,268.2256
skylake,8b550489f701c229d789f2c1ea0339d7,198.000000,2,203.3392,203.7268
skylake,8b55104889450048894d08448d7a3f41c1ef064489fe4839ce,200.000000,2,218.6452,167.1633
skylake,8b5510c7450800000000c7450c00000000488d0cd50000000048c1e2064829ca4801c24839d0,251.000000,2,258.6038,192.3856
skylake,8b5510c7450800000000c7450c00000000488d14d04839d0,199.000000,2,199.1754,146.1242
skylake,8b5514488d0cd1,101.000000,2,57.7030,58.1848
skylake,8b55204c8b4c24084c8b0424,149.000000,2,154.8753,136.1973
skylake,8b5528488b8c24a0000000498b7c24384c8b451848898c24c000000085d2,194.000000,2,222.6841,191.2076
skylake,8b552c85d2,58.000000,2,54.9389,53.9263
skylake,8b554c4139d6,57.000000,2,54.6698,51.9405
skylake,8b56018b0e895701890f,1598.000000,2,185.7186,98.6784
skylake,8b56018b46030fca0fc8c1eaf0c1e8f0c1e21083c80109d00fbdc083f01f8d500889c183c101899424c8000000,498.000000,2,446.1533,661.1515
skylake,8b56048b06,99.000000,2,99.5512,97.4715
skylake,8b570883fa40,68.000000,2,54.8414,50.1372
skylake,8b5710488b07c7470800000000c7470c000000004869d2b80000004801c24839d0,221.000000,2,236.6879,184.5286
skylake,8b572089d081e2ff7f0000c1e80f83e0e009c8c1e00f09c2895720,804.000000,2,338.7250,353.6823
skylake,8b58084883c428410fafde89d85b5d415c415d415e415f,799.000000,2,373.9221,348.1213
skylake,8b5a1083fb40,64.000000,2,55.2577,48.4822
skylake,8b5c24104139dc,48.000000,2,55.1006,47.5290
skylake,8b5c2448be100000004889c74c8b6c2440,105.000000,2,111.3847,89.4986
skylake,8b5c247c418b46184531ff488dbc24a000000044897c241c8944240c4863c34889c248c1e207498db416c02400008d53024863da4889742438488bb4248800000048895c2460482944246048c164246007488b84248000000048897424204889442440662e0f1f840000000000486344241c488b5c24108b54240c0fb6040385d289442430,906.000000,2,477.5841,800.7639
skylake,8b5e1c4889e748890c244889442408,200.000000,2,195.3776,196.0453
skylake,8b6810488b4424508b402083f84089842438020000,157.000000,2,164.9178,146.2709
skylake,8b6b384c8b633048c74328000000004889e848c1e50748c1e0044829c54c01e54939ec4989ef4c8d7598,308.000000,2,300.6893,247.6846
skylake,8b6c24480faf6c245839c5,82.000000,2,101.3173,97.8300
skylake,8b6c247883fd40,48.000000,2,55.4226,46.2399
skylake,8b70104531c04889efb9040000004c8d742470,122.000000,2,129.8023,115.0446
skylake,8b7014488b48f881e6ffffff0f488d3476488d34f1,133.000000,2,137.4045,62.5244
skylake,8b701481e6ffffff0f83fe03,73.000000,2,88.9375,79.1332
skylake,8b7110400fb6fd4c8b0985f6,122.000000,2,111.1379,85.9952
skylake,8b730431c931d24c89e74189c6,163.000000,2,126.0547,137.5589
skylake,8b7304488b7c2468,99.000000,2,99.4405,97.7429
skylake,8b731031c9488b3b85f6,116.000000,2,111.2098,101.9997
skylake,8b7310498d451031d248899c24f0000000488b3b48898424d000000085f6,208.000000,2,216.6105,176.1628
skylake,8b73144c8b702881e6ffffff0f,98.000000,2,100.3630,48.3025
skylake,8b73184989c64989d548896c24104889ea488b430885f6,192.000000,2,181.0538,160.8862
skylake,8b7328488b3b488d9424b80000004889e9,102.000000,2,111.3134,86.2132
skylake,8b73384889dfba01000000,73.000000,2,81.0547,70.0309
skylake,8b742408,50.000000,2,47.8467,44.2862
skylake,8b74240c83e80121c689f248c1e2044801ca488b3a48393c24,259.000000,2,220.3672,208.5314
skylake,8b74240cc740100000000048c70000000000c7400800000000c7400c0000000048894500,500.000000,2,435.3292,420.4095
skylake,8b7424184c89f7,50.000000,2,54.4425,45.9122
skylake,8b7424204489ea4c89f7,81.000000,2,79.4420,68.2061
skylake,8b7424204889c58a4424234c89ef81e6ffffff3fc0e80683e001ffce29c6,311.000000,2,267.5771,224.8085
skylake,8b7424204c89e7,47.000000,2,54.4708,45.5765
skylake,8b74242c4429d6488d3cb50400000031f60f1f4000f30f1004304883c104f30f1008f30f5902f30f590c324883c604f30f58c1f30f5841fcf30f1141fc4839fe,398.000000,2,420.2489,428.2311
skylake,8b74243039c60f4fc6898558010000488b1424,201.000000,2,150.5619,200.8259
skylake,8b7424344c89e24c89e94889ef,108.000000,2,103.2033,78.1465
skylake,8b74243c4989d0c7042400000000488b542420498b3f4531c989c1,205.000000,2,195.8406,163.2620
skylake,8b74243c4c89e7,50.000000,2,54.4708,45.5765
skylake,8b7424544c89ff89f229ea,128.000000,2,109.5793,93.4980
skylake,8b7424584889ef,52.000000,2,54.5490,46.1092
skylake,8b742458488b542450488d6c24708b4c2468488b4424604889efc744245800000000c74424680000000089b424a80000004c89ee48899424d000000048898424e000000048899424a0000000898c24b800000048898424b0000000c744247000000000c78424d800000000000000c78424e800000000000000,1098.000000,2,477.5667,893.7731
skylake,8b742460488b3c2431d2,91.000000,2,100.9351,97.4027
skylake,8b7424683974246c,97.000000,2,99.6881,98.0567
skylake,8b742470488dbc24d00000004c89e2,91.000000,2,80.5503,71.1121
skylake,8b74247083fe01488b7424180f94c20fb6461c83e07f83e81d83f8040f96c031c284d2,391.000000,2,298.3982,313.2509
skylake,8b75044889df,65.000000,2,54.5412,47.3601
skylake,8b750889d84189d54489e34189c485f6,188.000000,2,148.2566,154.3665
skylake,8b750c85f6,62.000000,2,55.9797,53.4966
skylake,8b75108d3c768d14850000000039d7,100.000000,2,107.4897,102.5447
skylake,8b754c498d5cf5004939dd,75.000000,2,82.3615,69.6570
skylake,8b755c89f24c8d04d04c39c0,118.000000,2,106.3660,94.8886
skylake,8b7580b80200000041bd0800000083fe17440f4ce80f9dc031c90fb6c08d440001898540ffffff,395.000000,2,276.7380,238.3831
skylake,8b7610037710ba08000000488b7f18,598.000000,2,151.6019,61.7001
skylake,8b771085f6,63.000000,2,55.9785,52.9790
skylake,8b78088b4208c1ef08c1e80839c7,167.000000,2,140.1367,136.0211
skylake,8b7a084883c1104883c2108979f8488b7af0488979f04883ee01,196.000000,2,234.0509,98.4709
skylake,8b7b044189f101c74129f989f7c1ef034139f9,230.000000,2,198.5786,185.0089
skylake,8b7b044c8d34ed00000000,66.000000,2,57.4829,46.1284
skylake,8b7b088d0c768d57018d3c950000000039cf,145.000000,2,133.2547,124.6224
skylake,8b7b408d4f018d3c76448d048d000000004139f8,149.000000,2,132.5182,120.6551
skylake,8b7b544c8b6b68,99.000000,2,99.4549,97.4179
skylake,8b7b584989c683ff01,101.000000,2,80.0595,68.8746
skylake,8b7b70,50.000000,2,47.8887,44.8078
skylake,8b7c24104c89e94889ea31f6,118.000000,2,104.6521,89.3020
skylake,8b7c241c,48.000000,2,47.8906,44.0880
skylake,8b7c242085ff,65.000000,2,55.1148,50.9052
skylake,8b7c2470488b4c24504c8b4424404c8b5c2418d1ef83c701,197.000000,2,208.8039,50.0089
skylake,8b7c2478448b542430448b5c241885ff897c2444440f4fd7410fafc2c5f22ac8488b8424c0000000c5fa11088b450085c0,399.000000,2,393.7057,191.3043
skylake,8b7d0c31d2488945104885ff,127.000000,2,116.6740,105.7006
skylake,8b7d144189f949c1e1034a8d34084839f0,125.000000,2,128.5524,110.6203
skylake,8b7e0889d089d6c1ee04c1e80931f021c889c648c1e6044c01ce4c8b1e4c39da,391.000000,2,339.6302,361.5743
skylake,8b7e1885ff,63.000000,2,55.1135,54.2416
skylake,8b83081800004889df894424500fb683582300008844245e0fb683501e00008844245f488b43588b80c400000089442460,397.000000,2,445.2334,328.9311
skylake,8b8310080000,47.000000,2,47.8797,45.0843
skylake,8b833801000085c0894328,100.000000,2,102.3355,98.1848
skylake,8b8338020000488b542418488b6c24208b4c242883c001,200.000000,2,207.1165,163.2271
skylake,8b83480200004189c241d1ea4183c2014584c9,130.000000,2,134.6019,110.4626
skylake,8b8358020000398354020000,98.000000,2,99.6978,97.9199
